row_id,job_id,resume_id,pool_source,pred_prob,claude_label,gpt_label,gemini_label,majority_label,agreement,is_unanimous,embedding_similarity,tfidf_similarity,skill_overlap,weighted_skill_score,num_missing_skills,avg_missing_skill_importance,years_of_experience,title_similarity,resume_category,job_position_title
1144,479,896,A_mid,0.4032255254621895,0,1,0,0,2-1,False,0.48240808,0.07153812,0.33333334,0.39703715,4,3.79664,20.0,0.3803048,FITNESS,Administrative Assistant
1145,826,905,B_xcat,0.4427543192482593,0,1,0,0,2-1,False,0.5898766,0.07355114,0.375,0.36014485,5,4.6193175,3.0,0.26879588,FITNESS,Furniture Sales Associate
1146,787,47,A_mid,0.5463775525282633,0,0,0,0,3-0,True,0.44347915,0.054106534,1.0,1.0,0,0.0,0.0,0.43009636,HR,Executive Assistant
1147,454,1128,A_mid,0.5379779655847197,0,1,0,0,2-1,False,0.4875332,0.10844073,0.2,0.2,4,5.0,2.0,0.41593945,CONSULTANT,Director of Finance
1148,70,2199,C_rand,0.5372469038700877,0,1,0,0,2-1,False,0.60419375,0.057623878,0.4,0.3196607,3,4.19776,18.0,0.23109952,BANKING,Supply Chain Analyst IV
1149,624,2447,B_xcat,0.4727103362600406,0,1,0,0,2-1,False,0.53705823,0.06415321,0.0,0.0,4,5.0,15.0,0.5184665,AVIATION,Sales Associate
1150,454,2019,B_xcat,0.5306810110673839,0,1,0,0,2-1,False,0.5542385,0.0783433,0.0,0.0,5,5.0,30.0,0.34977198,CONSTRUCTION,Director of Finance
1151,120,849,topK,0.4285804788086505,1,1,1,1,3-0,True,0.5141083,0.07132504,0.4,0.375,3,5.0,0.0,0.4626598,FITNESS,Retail Sales Associate
1152,841,1561,topK,0.4865548315813836,0,1,0,0,2-1,False,0.7041582,0.07763091,0.15384616,0.12328098,11,4.909091,0.0,0.3206915,FINANCE,Equity Research Biotech Associate
1153,14,283,B_xcat,0.4264187030229363,0,1,0,0,2-1,False,0.5243012,0.09766239,0.0,0.0,6,4.59888,8.0,0.25364324,INFORMATION-TECHNOLOGY,UI Web Designer
1154,296,1917,A_mid,0.4025379978274729,0,1,0,0,2-1,False,0.3596761,0.06421826,0.0,0.0,0,0.0,3.0,0.3778549,ACCOUNTANT,Data Entry Clerk
1155,598,700,A_mid,0.4325784417927736,0,0,1,0,2-1,False,0.47079268,0.088403724,0.4,0.38920823,6,4.6015773,0.0,0.5921758,HEALTHCARE,Development Associate
1156,114,779,B_xcat,0.421941968211415,0,1,0,0,2-1,False,0.64014477,0.050418798,0.0,0.0,7,4.656183,2.0,0.46934545,HEALTHCARE,Enterprise Sales Executive
1157,645,2175,topK,0.4794592737605588,0,1,0,0,2-1,False,0.42294776,0.070691325,0.0,0.0,0,0.0,2.0,0.2299417,BANKING,Commercial Litigation Attorney
1158,28,196,C_rand,0.4398326393550222,0,1,0,0,2-1,False,0.5704018,0.08626846,0.14285715,0.08208328,6,4.8333335,0.0,0.27654463,DESIGNER,"Performance Marketing Specialist, Paid Media"
1159,230,1096,A_mid,0.4109279173017277,0,1,0,0,2-1,False,0.45953235,0.059147153,0.5,0.6103564,1,3.191935,5.0,0.50898457,SALES,Marketing Specialist
1160,733,869,B_xcat,0.4880682583829897,1,1,1,1,3-0,True,0.6016043,0.052733287,0.5,0.5,1,5.0,0.0,0.3536173,FITNESS,Sales Associate / Design Consultant - Full Time
1161,534,2145,topK,0.5204576014047287,0,0,0,0,3-0,True,0.6731889,0.06758398,0.25,0.25,3,5.0,0.0,0.13076836,PUBLIC-RELATIONS,Technical Sourcing Recruiter (US Remote)
1162,457,595,C_rand,0.5546453233954349,0,1,0,0,2-1,False,0.60160726,0.050238896,0.0,0.0,2,5.0,10.0,0.5037584,BUSINESS-DEVELOPMENT,Director - FP&A / Corporate Finance
1163,499,1648,topK,0.5128783219754237,0,0,0,0,3-0,True,0.46228248,0.04026827,1.0,1.0,0,0.0,0.0,0.45618576,APPAREL,Real Estate Agent
1164,244,774,topK,0.5633938945227184,0,1,0,0,2-1,False,0.6448359,0.0970242,0.11111111,0.11738941,8,4.69916,10.0,0.19688155,HEALTHCARE,Ecommerce Manager  Remote
1165,459,2411,B_xcat,0.4491448744090725,0,0,0,0,3-0,True,0.61074156,0.08710881,0.22222222,0.2535878,7,4.2048674,6.0,0.15757436,AVIATION,Chief Financial Officer
1166,842,881,B_xcat,0.4523964293643201,0,1,0,0,2-1,False,0.6794351,0.0768291,0.16666667,0.16666667,5,5.0,5.0,-0.024255883,FITNESS,T Mobile Work From Home – Customer Service Associate Expert – $20/hr.
1167,508,1174,C_rand,0.5020269372613042,0,0,1,0,2-1,False,0.53875774,0.054775357,0.4,0.4,3,5.0,30.0,0.4708113,CONSULTANT,"Director, Strategy & Operations"
1168,780,1237,B_xcat,0.4790487534426938,0,1,1,1,2-1,False,0.51027995,0.053463086,0.0,0.0,0,0.0,0.0,0.12620777,DIGITAL-MEDIA,Vice President Marketing
1169,432,1112,topK,0.4675624352876915,0,1,1,1,2-1,False,0.6598361,0.061962422,0.3,0.30612245,7,4.857143,0.0,0.38167024,CONSULTANT,Business Development Manager Private Equity
1170,777,1279,B_xcat,0.5341417114857513,0,1,0,0,2-1,False,0.5589951,0.083349794,0.44444445,0.4199077,5,5.0,0.0,0.48212686,DIGITAL-MEDIA,Senior Accountant (Remote)
1171,223,98,A_mid,0.509309879524622,0,1,1,1,2-1,False,0.4627759,0.09535209,0.5,0.46799,4,5.0,0.0,0.5759033,HR,Customer Service Representative (Work at Home)
1172,672,2131,B_xcat,0.4354903432860195,0,0,1,0,2-1,False,0.5240585,0.053852864,0.33333334,0.33333334,2,5.0,20.0,0.4338358,PUBLIC-RELATIONS,Software Developer- Entry Level
1173,744,1544,A_mid,0.475590225680353,0,0,0,0,3-0,True,0.37818646,0.06779949,0.0,0.0,0,0.0,10.0,0.34978008,FINANCE,Correctional Officer
1174,696,895,B_xcat,0.4818728601123078,0,1,0,0,2-1,False,0.6263575,0.056064885,0.25,0.16309085,3,4.43585,0.0,0.23785184,FITNESS,Senior Project Manager - Education
1175,610,1060,topK,0.5793334265654432,0,1,1,1,2-1,False,0.68464756,0.07990537,0.15384616,0.1527992,11,4.536439,0.0,0.5136266,SALES,"Business Analyst, ACS Publications Sales"
1176,742,718,topK,0.4226414559247319,0,1,1,1,2-1,False,0.55896837,0.079053566,0.0,0.0,1,5.0,0.0,0.12064162,HEALTHCARE,Travel STNA
1177,71,630,C_rand,0.4366001776482102,0,0,0,0,3-0,True,0.6030966,0.060394295,0.0,0.0,8,4.1256976,10.0,0.46486485,BUSINESS-DEVELOPMENT,Supply Chain Analyst
1178,821,1906,A_mid,0.4081646862165349,0,1,0,0,2-1,False,0.4620699,0.033724047,0.0,0.0,0,0.0,0.0,0.38512388,ACCOUNTANT,Retail Sales Associate
1179,841,1497,topK,0.4958723574327711,0,1,0,0,2-1,False,0.71384424,0.05959037,0.15384616,0.16235538,11,4.690298,9.0,0.43651655,FINANCE,Equity Research Biotech Associate
1180,730,1083,topK,0.5878152091382945,0,1,1,1,2-1,False,0.5571179,0.039762832,0.0,0.0,0,0.0,0.0,0.30456433,SALES,"Retail Sales Associate - Furniture​/Mattresses, Quaker Bridge Mall..."
1181,686,1451,A_mid,0.4351680433369921,0,0,0,0,3-0,True,0.49757427,0.04456128,0.0,0.0,0,0.0,0.0,0.1904183,CHEF,Retail Floor Leader - Anthem
1182,704,1670,B_xcat,0.5788032147706792,0,1,1,1,2-1,False,0.55695903,0.10195701,0.22222222,0.21624987,7,4.24141,0.0,0.43812823,APPAREL,Marketing Advisor
1183,620,91,C_rand,0.5963993443901943,0,1,0,0,2-1,False,0.62170035,0.08925964,0.2,0.2446076,8,3.8602254,10.0,0.36474997,HR,Executive Administrator
1184,464,790,C_rand,0.4008710062199122,0,1,0,0,2-1,False,0.5611231,0.04050865,0.0,0.0,1,5.0,0.0,0.49529892,HEALTHCARE,Data Analyst Manager
1185,9,1308,topK,0.5394261419897205,0,1,1,1,2-1,False,0.63750535,0.047047026,0.16666667,0.07232618,5,5.0,20.0,0.41947156,DIGITAL-MEDIA,SR. Web Designer
1186,151,1763,C_rand,0.4451405140085254,0,1,0,0,2-1,False,0.54277855,0.058023527,0.2857143,0.2610331,5,4.703622,25.0,0.44208598,ENGINEERING,Compliance Manager
1187,405,266,B_xcat,0.54546792509611,0,0,0,0,3-0,True,0.62565356,0.061222117,0.2,0.28298265,4,3.1672323,5.0,0.31756788,INFORMATION-TECHNOLOGY,(3) Construction Project Managers (Remote) (industrial structures)
1188,39,2257,C_rand,0.4409485942119603,0,0,0,0,3-0,True,0.56816876,0.08148324,0.14285715,0.16758576,6,4.139245,8.0,0.26919878,BANKING,Warehouse Manager IV
1189,528,1635,B_xcat,0.5323553521947956,0,1,0,0,2-1,False,0.51968145,0.11672874,0.0,0.0,5,5.0,0.0,0.28822595,APPAREL,Software Engineering
1190,312,2294,B_xcat,0.4992106046717493,0,1,0,0,2-1,False,0.6052251,0.07891313,0.2,0.18869066,8,4.4649754,0.0,0.45992997,ARTS,Marketing Specialist
1191,317,660,C_rand,0.5968851743235696,1,1,1,1,3-0,True,0.5405868,0.04270458,1.0,1.0,0,0.0,0.0,0.30422953,BUSINESS-DEVELOPMENT,Pharmacy Marketing Representative
1192,520,288,topK,0.4261027743417783,0,1,0,0,2-1,False,0.67522836,0.05863067,0.2,0.20833333,4,4.75,0.0,0.10006944,INFORMATION-TECHNOLOGY,Vice President of Operations - Indianapolis & St. Louis
1193,297,2014,A_mid,0.5056631451943565,0,1,0,0,2-1,False,0.48854095,0.053486057,1.0,1.0,0,0.0,4.0,0.17527723,CONSTRUCTION,Data Entry - Brecksville
1194,302,1321,topK,0.4311030721299387,0,1,0,0,2-1,False,0.580674,0.07286505,0.14285715,0.14705883,6,4.8333335,20.0,0.2611009,AUTOMOBILE,Enforcement Attorney
1195,624,2312,B_xcat,0.4054192579458259,0,1,1,1,2-1,False,0.61586744,0.05033122,0.0,0.0,4,5.0,0.0,0.38909638,ARTS,Sales Associate
1196,56,1223,C_rand,0.5302581298930138,0,1,0,0,2-1,False,0.6184769,0.065116026,0.5714286,0.5588235,3,5.0,0.0,0.34487966,CONSULTANT,Sales Manager
1197,739,2128,A_mid,0.4534971297715194,0,1,0,0,2-1,False,0.3950542,0.058839332,0.0,0.0,0,0.0,6.0,0.38060847,PUBLIC-RELATIONS,Assistant Manager(02204) - 620 N Memorial Dr
1198,482,1976,B_xcat,0.5421511664217749,0,1,0,0,2-1,False,0.66963863,0.05264029,0.4,0.33608577,3,5.0,0.0,0.293814,CONSTRUCTION,Senior HR Business Partner
1199,544,855,topK,0.5947478222459454,0,1,1,1,2-1,False,0.63228923,0.084936604,0.0,0.0,5,5.0,0.0,0.35192066,FITNESS,Marketing & Communications Intern
1200,514,2483,C_rand,0.5109588805578442,0,0,0,0,3-0,True,0.6506186,0.06281511,0.16666667,0.18824889,5,4.312116,10.0,0.24335906,AVIATION,Staff Strategic Operations Manager
