row_id,job_position_title,resume_text,job_description
48,Commission Sales Associate,"SALES MANAGER         Highlights         MS Office proficiency  Microsoft Outlook  Lotus Notes     Team leadership  Exceptional time management  Goal-oriented            Accomplishments     Managed a successful sales team of 12 members who consistently exceeded sales goals an average of 20% each month.   Developed highly effective sales training strategies as Sales Manager of a 12-person team.   Coached a successful sales team that led the store in monthly sales per FTE over 50% of the year.     Mentored two Sales Manager In Training candidates through successful completion of the Manager Assessment Program (MAP).       Experience      Sales Manager     May 2011   to   Current      Company Name   －   City  ,   State     Lead through developing a commissioned sales team (10+ direct reports, 50+ indirect reports) to achieve sales, ensure efficiency and to be successful in our FY focus areas.  Develop skills and product knowledge of Sales Consultants through training, evaluation, and role play; develop talent into Management roles.  Attract, hire and on-board world-class Sales Professionals who are well prepared to provide exceptional customer service.  Analyze and track sales performance to assigned budget, conversion, compliance, and Sales Consultant staffing/hiring targets.  Responsible for day-to-day oversight with authority to resolve issues that may occur during the execution process.  Respond to potential customer service concerns.  Ensure customers receive the best customer experience and seek out opportunities for self-development.   Built customer confidence by actively listening to their concerns and giving appropriate feedback.  Offered direction and gave constructive feedback to motivate team members.  Held each team member accountable for achieving brand and performance goals.  Built and maintained effective relationships with peers and upper management.  Recruited, hired, developed and retained retail talent for the company.  Addressed customer inquiries [...]",we are looking for commission based sales reps for our company thank you
49,Marketing Specialist,"O        SITE LEAD/PROCESS ANALYST         Summary     I am seeking a position that challenges my current experience and grants the opportunity to make a measurable impact. Much of my experience is transferable, specifically in the areas of business strategic planning, process development, problem resolution, customer service, attention to detail. I also look forward to further developing my skills and talents within the contest of the organization. I am a strong planner and problem solver, who readily and easily adapts to change. I work well individually or within the context of a team, and consistently exceeds expectations. Able to manage multiple priorities and meet tight deadlines without compromising quality.       Skills           Leadership development training     Process development      Bank reconciliations     Office Management   Conflict resolution      Complex problem resolution        Strategic planning      Records Management  performance tracking   Business recovery and sustainability    Interpersonal Customer Service  Spreadsheets/Reports  All forms of communication including verbal, written and digital          Computer skills   Microsoft office Suite  workday program  kronos  Regloginc   Arrow and CPI  Fidelity   QuickBooks               Accomplishments       Multiple awards for performance.     Cut operating expenses by 45  % year over year by   created new workflow process that enhanced efficiency      Reduced office expenses by finding smarter solutions for vendors, suppliers and services.       Five years of training on leadership development and mentorship      Completed over 50 books on leadership, people skills and business management.       ​         Experience      site lead/process analyst   City  ,   State    Company Name  /   Sep 2013   to   Current         Developed organizational change management strategies.  Reduced organizational operating costs by  45 % by streamlining processes.          Conducted activity-based analysis of busi [...]","the marketing specialist will work help develop marketing campaigns and communications that create market differentiation drive brand affinity and reinforce customer value the successful candidate will be a curious proactive marketer with experience in developing compelling communications and digital marketing campaigns working collaboratively with marketing product and sales teams

essential duties and responsibilities
 develop and execute datadriven marketing campaigns to drive brand awareness and achieve revenue goals
 help develop the overarching marketing communications strategy and tactics to optimize tax  accounting north americas digital channels
 develop marketing content including copy graphics blogs social posts email communications etc
 measure and analyze tax  accounting north america marketing initiatives promotions and campaign results optimizing and adjusting tactics as needed to achieve goals
 supports development of brand positioning and messaging that resonate with our target buyer personas and current market trends
 aligns and adjusts marketing plans by consistently looking for best practices and seeking market data on key trends
 maintains a library of brand assets and website pages with excellence

other duties
 performs other duties as assigned by supervisor

job qualifications

education bachelors degree or equivalent related experience

required experience
 minimum  years of experience in product marketing in the technology industry
 market launch exp [...]"
50,Vice President for Inclusive Excellence,"CONSULTANT       Summary     A dynamic public relations professional with 15 years of experience in developing integrated communications and media relations programs that drive executive eminence, thought leadership and brand awareness.       Highlights          Strong background in integrated, multi-channel communications.   Focus on building thought leadership programs that lead to executive and brand eminence.   Background in developing social content and strategies that lead to stakeholder engagement.       Superior media relations skills and a track record of generating positive coverage for clients.    Experience in providing counsel to senior executives.    Excellent writing skills; author of ghost articles, executive speeches, bylines, blogs, video scripts.    Ability to work across teams and geographies.             Technical Skills and Qualifications    Executive Positioning & Communications, Media Relations, Thought Leadership and Content Development, Executive Platform Development, Ghostwriting, Social Strategy, Speakers' Bureau.      Experience      Consultant   02/2016   to   Current     Company Name   City  ,   State       Provide counsel on content strategy, product positioning and messaging, d evelop thought leadership content, co  nduct media and message training.             Senior Vice President   10/2015   to   01/2016     Company Name   City  ,   State       Managed a team of 10 people, was responsible for evaluating, managing and optimizing team performance to drive top-quality client service.          Group Vice President   05/2013   to   10/2015     Company Name   City  ,   State       Led executive eminence and influencer/media relations programs for Deloitte Tax and Audit CEOs, Deloitte LLP Chairman and the Leader of Deloitte Growth Enterprise Services.   Developed strategic thought leadership campaigns that reinforced executives' platforms and business goals.  Developed a brand communications campaign for Deloitte Consulting and led media [...]","department

academic affairs administration  office of the provost

the vice president for inclusive excellence vpie will serve as the universitys executivelevel strategist responsible for guiding practices and creating opportunities to define assess and promote inclusive excellence access and cultural proficiency for students faculty and staff the vpie will oversee develop and lead diversity inclusion equity and belonging strategy for the university the university defines diversity broadly and values multiple dimensions of diversity including across demographic religious country of origin perspective backgrounds we strive to create an institution where all individuals can fully participate and feel valued the vpie will provide executive leadership oversight and vision in the administration of a range of services programs policies and procedures to advance the institutions commitment to diversity and inclusion

reporting to executive vice president and provost provost melissa gilliam the vice president for inclusive excellence will be a member of the provosts senior leadership team oversee the office of institutional equity the office of diversity and inclusion and the kirwan institute as a core member of the provosts leadership team the vpie will regularly engage with university leadership on a wide range of issues in addition the vpie will serve in several other highly visible critical leadership roles across campus they will be a key partner in stewarding the universitys s [...]"
51,Real Estate Paralegal or Executive Assistant,"MANAGER OF FINANCE         Professional Summary    Highly motivated individual with demonstrated proficiency in listening to clients needs, and formulating the tactical plan to achieve the best results for all parties involved. Constantly explores new and challenging opportunities to further elevate client loyalty and boost revenues.  Known for honesty, integrity and a genuine passion for setting and achieving goals for self, while helping others attain theirs. Superior interpersonal dynamics interface seamlessly with others from all levels, backgrounds and cultures. Respected for maintaining a professional and positive demeanor. Career Achievements Quickly recognized financial instability within the company. Immediately identified the cause and formulated a plan that successfully resulted in the avoidance of bankruptcy which showed the stability needed to acquire an additional million dollars from investors. Finance and Operations Director for a multi million dollar premium finance company as well as agent within the parent company, simultaneously. Developed professional partnerships through interpersonal skills, integrity and honesty. Successfully obtained licenses through the state of North Carolina allowing me to become an Insurance agent for Property and Casualty for home and auto. Developed and streamlined a system of ""checks and balances"" to ensure proper resolution of financial situations, resulting in a 95% return of premium after cancellation. Trained 27 agents on standard operations and ethical practices to ensure professional service that proved successful in the overall growth and financial stability of the company. Qualification Highlights Intermediate level profiency with Microsoft Office, Advanced with FinanceMaster and Jenesis software, both Financial and Client support databases. Outstanding ability to multi-task while working two separate software programs, provide technical support for both programs and maintain a website with ease, still providi [...]","job description

work with the attorneys of a collegial growing law firm direct client relations the firms areas of practice include sophisticated real estate development transactional sales and purchases nonprofit organizations commercial transactions community economic development and housing

high quality work with interesting clients in a supportive environment the successful candidate will have experience with residential andor commercial real estate title matters and mortgage lending and possess excellent communication skills and the ability to work and think independently and in a team careful attention to details and excellent computer and organizational skills are vital being a notary public in ny is a plus good knowledge of excel outlook and practice panther is also a plus willing to train the right individual

please respond with a cover letter and resume candidates may be
asked to submit a writing sample that is their own work and that
shows their analytic ability"
52,HR Generalist,"HR GENERALIST           Experience     04/2015   to   Current       Provide general administrative support such as preparing correspondence, forms,
          and reports
          Scheduling and coordinating staff meetings, maintaining meeting minutes and
          notes
          Generate confidential ad hoc statistical reporting data and documentation
          regarding turnover, new hires, birthdays, anniversaries, benefits, and other
          relevant HR metrics
          Collect onboarding documentation to ensure benefit enrollment in a timely
          manner and follow up with employees to ensure their electronic enrollment has
          been processed in the HRIS portal
          Source documentation to process new hire setups in HR systems, process
          changes in pay rate, status, and initial/qualifying life event benefit changes
          Establish, maintain and audit employee data and files
          Manually process background checks entries, employment verifications, and
          other full-cycle HR related items for onboarding and departures
          Assist with maintenance updates to the organizational chart
          Facilitate and assist in new hire orientation presentations
          Maintain highest level of confidentiality and data security to protect employee
          privacy related to employee relations issues, organizational changes, planning
          with a strict adherence to privacy and confidentiality per company policy
          Respond to various inquiries from internal and external stakeholders, employees,
          management, and senior leadership team
          Participate on several committees to enhance employee engagement, manager
          training, and creating strategic HR initiatives.         09/2012   to   06/2014     HR Generalist    Company Name   －   City  ,   State           08/2008   to   04/2015     HR Staffing Coordinator    Company Name   －   City  ,   State      Processed background checks and drug scree [...]","scale is growing and so is our people team were looking for a people operationshr generalist who is passionate about building thoughtful streamlined employee lifecycle processes that support the employee experience you will be responsible for partnering crossfunctionally to drive and manage process and system improvements that will improve the employee experience increase the efficiency of the hr team keep us compliant and improve the quality of our data you will play a critical role in creating a highly employee  centric team as scale continues to grow exponentially
you will
 act as the first point of contact for scaliens with people operation questions
 oversee and facilitate new hire orientation and onboarding activities while partnering with teams to ensure every scalien receives a great onboarding experience
 administer benefits programs for us and other territorybased employees to ensure appropriate enrollment and data accuracy
 process and manage hr documentation including onboarding documents employee agreements employment verifications etc
 manage relationship with the external immigration firm and partner with recruiting team and hiring managers to gather necessary information to ensure all immigration cases are filed and processed accurately and timely
 evolve our hr processes and policies understand organizational needs and create  drive improvements in processes policies and workflows that are compliant with localstatefederal statutes and are efficient scalable a [...]"
53,Fitness Coach,"GROUP FITNESS INSTRUCTOR           Summary    Experienced, passionate and highly motivated fitness professional focused on creating dynamic and positive
experiences for fitness members. Well organized and reliable with excellent leadership and teamwork skills.      Highlights                    Experience      Group Fitness Instructor    July 2007   to   Current     Company Name   －   City  ,   State      Teach fitness classes ensuring safe, effective and fun workouts for all levels.  Provide challenging options and modifications as needed.  Observe and model good body mechanics.  Communicate regularly with members to enhance knowledge of exercises, body alignment and exercise safety.  Motivate members to be consistent, work toward achieving their goals, be fit and be happy.  Accomplishment: Recipient of Group Fitness Instructor of the Year Award (2010) Recipient of CanDo Stars Award.          Group Fitness Instructor    November 2005   to   May 2007     Company Name   －   City  ,   State            Fitness Instructor    March 2005   to   September 2006     Company Name   －   City  ,   State      Led fitness classes for mom's and babies in strollers.  Used body weight, resistance equipment (ie,resistance.  tubing) and general surroundings to provide effective, safe and fun workouts for class participants.  Observed and.  modeled good body mechanics.  Acted as role model and motivated participants to be fit and active moms.          Group Fitness Instructor    August 2003   to   November 2005     Company Name   －   City  ,   State            Pharmaceutical Sales Representative    June 1999   to   February 2004     Company Name   －   City  ,   State      Managed NY territory, marketing and selling a portfolio of arthritis, asthma and osteoporosis products to doctors, surgeons and pharmacists.  Coordinated and conducted routine business/territory analysis to identify business opportunities and competitive threats.  Served as District Champion for Singulair, providing s [...]","orangetheory fitness seven corners

honors holdings llc is a leading franchisee and operator of orangetheory fitness studios with over  locations in georgia tennessee south carolina washington oregon nevada pennsylvania kansas virginia dc new york massachusetts and rhode island orangetheory fitness is a scientifically designed oneofakind group personal training interval fitness concept led by highly skilled coaches each orangetheory fitness workout incorporate endurance strength and power elements through a variety of equipment including treadmills rowing machines trx suspension training and free weights

as an otf fitness coach you will be responsible for delivering scientifically predesigned workouts for up to  members per session this position requires a strong ability to coach and manage time motivating multiple clients in a group setting and produce a highenergy and positive experience for our members an otf coach must focus on a wellrounded theory of fitness including endurance strength and power using the tools given to optimize the members experience and results

essential duties  responsibilities
 the otf fitness coach will lead up to  participants through otf specific group training sessions
 responsible for executing positive high energy otf training sessions
 responsible for organization and cleanliness of the training floor as well as other area of the studio when needed
 responsible for marketing otf training services inside and outside the otf studio examples a [...]"
54,Web Developer,"HR SPECIALIST (INFORMATION SYSTEMS)           Experience     02/2013   -   12/2014     Company Name   －   City  ,   State    HR Specialist (Information Systems)        Permanent/FT Supervisor: Iris Murray (910-432-2392)  Served as Fort Bragg Installation Civilian Personnel Information Systems Manager with full responsibility for establishing and implementing automated personnel policy, providing advisory services, and resolving HR automation user issues. This included system access control, HR automation training administration and instruction, HR automation system software functionality and interface issues, hardware troubleshooting, installation and maintenance, and regulatory and procedural guidance, etc. Systems included: FASCLASS, AutoNoa, USA Staffing, Business Objects Applications (SAP Software), CPOL, DCPDS, CSU, eOPF, ASARS, etc.  Designed, constructed, tested, deployed, and maintained organizational SharePoint infrastructure. Designed customized web-based management tools to improve organizational efficiency, communication, and archiving capabilities.  Served as the Webmaster for the Fort Bragg Civilian Personnel Advisory Center (CPAC) internet and intranet products with responsibility for ensuring release compliance, proper website structure and architecture, ease of use, and esthetic appeal.  Wrote detailed technical plans to maintain organizational functionality in the occurrence of service interruptions due to software incompatibility issues resulting from Network Enterprise Center compliance demands and newly implemented network configurations. Managed storage capabilities and built a detailed archival system to maintain organization's historic documents.  Analyzed organizational automation training needs and constructed detailed training plans. Coordinated training registrations for internal and external customer base. Constructed customized slides and literature to meet training needs. Delivered short-term and extended training sessions on HR automa [...]","snapshot is looking for a back end developer to join our organization and make an immediate impact and help us ensure we meet our core purpose with every project  we live to overdeliver inspirational solutions you may be the right person for us if you

are upbeat  meaning that you come to snapshot with a positive attitude and desire to improve  each week

own your work  from your first day you are the type of individual that takes ownership of your projects and goes above and beyond for all our clients

enjoy a challenge our deliverables and service standards are always changing and new projects kick off daily you stay ahead of the curve and enjoy learning more about the industry to help educate our clients and stay in the know

about us

snapshot is a fullservice digital agency bridging the gap between highquality video production awardwinning website design and creative online marketing strategies we help our clients big and small showcase their companies and products to the world in a fresh engaging way

we have a heavy consistent project load and we need someone ready to hit the ground running if youre looking for a company that will stretch your creative abilities and teaches you the entrepreneurial spirit you belong here our team is selfmotivated disciplined and all work effectively as part of a team

compensation benefits

 salaried position with pay depending upon experience

 health insurance coverage

 life insurance policy

 shortterm  longterm disability insurance [...]"
55,"Senior Accountant, Banking (Lakewood)","FINANCE ACCOUNTANT       Summary    Staff Accountant proficient flexible who adapts seamlessly to constantly evolving accounting
processes and technology.  Adept at budget forecasting, financial reporting and successful at
managing multiple projects. Consistently meeting deadlines under pressure. Extensive knowledge of
Accounting  Software and processes.      Highlights          Accounting operations professional      Compliance testing knowledge  Managerial aptitude    Account reconciliation expert  Ethical approach to finance    Accounts receivable  General ledger accounting skills    Accounts payable  Financial statement analysis    Invoice coding familiarity  Analytical reasoning  Intuit Quick Books specialist  Payroll  Budget forecasting expertise              Accomplishments      Formally recognized for excellence achieved in financial analysis, budgeting and
forecasting.  Operated computers programmed with accounting software to record, store, and analyze information.   General Ledger Accounts
Maintained accurate accounts including cash, inventory, prepaid, fixed assets, accounts
payable, accrued expenses and line of credit transactions.  Extensive experience with Financial Statements audits, reviews, compilations and audits for Governmental organizations.  Researched and resolved billing problems that had been previously missed.  Increased compliance for the cash management department by aiding in internal and external audits.        Experience      Finance Accountant   05/2012       Company Name   City  ,   State       Monitored new trends and technologies as they applied to audit areas for 23 funds.  Worked on collaborated extensively with auditors during preliminary and year-end audit processes for 23 funds.  Managed accounting operations for a total of 28 funds, accounting close, account reporting and reconciliations.  Received 86 statements, to record, and cash, checks, and over 16,985 vouchers as well as reconciled records of bank transactions.  Perfor [...]","requirements for senior accountant
 minimum of five  years related experience in banking
 bachelors degree in accounting finance business or related field
 specialized bank financeaccounting educationtraining
 thorough knowledge of general ledger reconciliations and accounts payable
 thorough knowledge of gaap and financial reporting requirements
 proficient in
 english reading writing grammar and mathematics
 interpersonal relations and communication skills
 organizational and processproject management skills
 pc skills including microsoft office
 accounting skills

we offer the following excellent benefits to our fulltime employees
 medical insurance
 dental insurance
 vision insurance
 life insurance employer paid
 ltd insurance employer paid
 paid federal bank holidays
 flexible spending account
 health savings account employer contributed
 k matching
 pto paid time off
 lifemart employee discount program

your responsibilities will include
 perform various duties to support the banks accounting financial reporting and control functions
 coordinate work within all departments and respond to inquiries for information
 comply with operating policies and procedures established for the accounting function
 maintain appropriate records and provide assigned reports
 perform various duties to support the banks accounting financial reporting and control functions
 prepare monthly financial statements reports and records by collecting analyzing and summarizing account information [...]"
56,Broadcast Media Sales,"BUSINESS DEVELOPMENT MANAGER       Summary     Extensive and diverse sales, business development, and management background. Creative professional with records of increasing revenue and department effectiveness. Proficient in prioritizing and completing tasks in a timely manner, yet flexible to multi-task when necessary. Customer focused with diverse industry experience including security, computer, sales, management, psychology, non-profit, and retail. Enjoys learning new programs and processes. Team player who is attentive to detail and able to work in fast paced environments. Excellent oral and written communication skills.        Highlights          Trained in business development  Accomplished in relationship selling  Friendly and cheerful  MS Office proficiency  Team leadership      Proven sales track record  Goal-oriented  Detail-oriented  Exceptional time management  Analytical problem solver  Sales management            Experience      Business Development Manager   07/2015   to   Current     Company Name   City  ,   State       Generate new business from cold calling efforts  Manage advertisement budget  Maintain key performance measures  Identify, coordinate and participate in client relationship-building activities and meetings.  Assist sales managers with new and pre-owned sales through writing, negotiating, and closing sales  Develop and manage CRM tool  Design social media content and company webpage  Conduct discovery and needs analysis with each potential client  Participate and make recommendation in screening/hiring and development of associates          Sponsorship & Exhibition Account Executive   07/2015   to   Current     Company Name   City  ,   State       Research and develop a list of potential sponsors for each MMA event  Develop and maintain relationships with existing and potential sponsorship clients  Keep precise records of conversations with all clients and sponsors  Invoice sponsors once agreements have been reached  Coordinate vario [...]","salem surround columbus is looking for a digitalsavvy highly motivated sales professional to join our advertising team this person will sell multimedia marketing solutions including digital broadcast and events sales to local smalltomediumsized businesses smbs

we simplify the marketing process for our customers while helping them understand their advertising options all while using bestinclass tools in short we help our customers grow their business

if this sounds intriguing then wed love to hear from you and tell you more

responsibilities
 prospect for qualified local and regional businesses present and close appropriate marketing solution programs
 deliver compelling advertising presentations and strategic plan that address client objectives
 responsible to accurately project revenues meet and exceed monthly budgets for all product lines and overachieve annual budgets
 follow accountabilities set forth by your sales manager to help guide you to success achieving monthly sales quotas consistently

qualifications
 the successful candidate will be smart curious tenacious entrepreneurial independent passionate and enthusiastic enjoy the thrill of the hunt by bringing in new business
 track record of exceeding sales goals
 proficiency in prospecting and effective listening skills
 a college degree is a plus with  years of sales experience preferred
 great problem solving and analytical abilities and strong business acumen
 strong understanding of the local market marketing co [...]"
57,Marketing Analytics Manager,"SENIOR DIRECTOR, INFORMATION TECHNOLOGY       Executive Profile     A distinguish Director of Information technology with expertise in diverse range of industries within multiple industries settings globally. Demonstrated success in Network design and management, Enterprise Resource Planning implementation and management, Cloud Technologies and Internet Technologies. Well Organized, results oriented individual with proven ability to implement standards, processes and procedures the improve business functionality. Solid management skills, capable of building, leading and motivating individuals to maximize productivity while forming cohesive team environments. Exceptional communicator focused on building strong client relationships.       Skill Highlights          Small business development  Project management  Leadership/communication skills  Business operations organization  Client account management  Negotiations expert  Budgeting expertise  Employee relations  Self-motivated   Collaborative    Decisive        Enterprise platforms  Forecasting specialist  Knowledge of Product Lifecycle Management (PLM)  Hardware and software upgrade planning  Product requirements documentation  Self-directed  Scrum methodology  Performance criteria tracking            Core Accomplishments      Saved more than $ 10 million amortized over 3 years by using cloud technologies instead of buying new infrastructure hardware to upgrade infrastructure for Weston Educational Group.      ​       Directed the implementation of a new Student Information System and Customer Relations Management system for 2 colleges. Both projects were completed on-time and under budget.                 Increased core system availability to  99.999 % by developing standards and architectural governance and implementing best practices.                     Led a successful implementation and integration of an acquired college into the Weston Educational Group. Project was completed a month ahead of schedule and un [...]","job description

this is an incredible opportunity to join a new team and practice within the larger corporate marketing team in an entrepreneurial startup environment with the resources of a year established brand in digital business transformation

our data  insights team brings data insights data science marketing technology operations lead management and prospect management into one to support our global marketing team we are a diverse global team which leads the dissemination of insights data and performance reporting to the rest of the organization

this role requires someone who is eager to search for uncover and present insights to our marketing team and executives that will shape the direction of the business and our revenue growth to enable this this individual brings together with ease technology analytics and clear communication of insights this individual brings together data across channels teams and tools to weave together a meaningful story of what resonates with our clients and why we should do more of what works

this individual will take on a large amount of responsibility early on and work independently to bring insights and thought leadership to the forefront in the form of
 preparing weekly monthly and quarterly impact reports which provide campaignlevel views and insights across channels into what is working and why this will include analysis of web activity lead and prospect activity content engagement movement of leads and opportunities with respect t [...]"
58,Software Developer,"SENIOR DIRECTOR, INFORMATION TECHNOLOGY       Executive Profile     A distinguish Director of Information technology with expertise in diverse range of industries within multiple industries settings globally. Demonstrated success in Network design and management, Enterprise Resource Planning implementation and management, Cloud Technologies and Internet Technologies. Well Organized, results oriented individual with proven ability to implement standards, processes and procedures the improve business functionality. Solid management skills, capable of building, leading and motivating individuals to maximize productivity while forming cohesive team environments. Exceptional communicator focused on building strong client relationships.       Skill Highlights          Small business development  Project management  Leadership/communication skills  Business operations organization  Client account management  Negotiations expert  Budgeting expertise  Employee relations  Self-motivated   Collaborative    Decisive        Enterprise platforms  Forecasting specialist  Knowledge of Product Lifecycle Management (PLM)  Hardware and software upgrade planning  Product requirements documentation  Self-directed  Scrum methodology  Performance criteria tracking            Core Accomplishments      Saved more than $ 10 million amortized over 3 years by using cloud technologies instead of buying new infrastructure hardware to upgrade infrastructure for Weston Educational Group.      ​       Directed the implementation of a new Student Information System and Customer Relations Management system for 2 colleges. Both projects were completed on-time and under budget.                 Increased core system availability to  99.999 % by developing standards and architectural governance and implementing best practices.                     Led a successful implementation and integration of an acquired college into the Weston Educational Group. Project was completed a month ahead of schedule and un [...]","at remoteteamcom we are building an hr tool for companies that have remote employees

we are looking backend and frontend developers to join our team

your main function
 designing building and maintaining rails and react applications
 our tech stack is heavily written in ruby and react
 you will work intensively directlyindirectly with multiple teams product engineering design legal data and business

what we are looking for
 ability to work with a mix of modern frameworks  technologies like reactjs or vuejs
 familiar with version control systems git
 well versed in testdriven development tdd

our values
 be a remote worker
 focus on selftaught
 be humble and choose relationships over hierarchy
 put customer needs before our wants
 having a service mindset
 instead of fullstack believe in great fewstacks but with great understanding around backend and frontend
 teaching to think very differently to improve in every aspect of the development
 a great learning experience that you will challenge every part of yourself

about you
 you are motivated to learn on your own and interested in the community selfmotivated and selftaught
 a huge plus would be giving talks and blogging or open source engagement

we offer
 competitive salary
 empowering team culture and respect
 teamoriented workflows
 experienced lead developers
 open source  work time
 zero to hero   engineering methods

please check our stacks at"
59,Inventory Clerk,"TEACHER           Summary     Highly enthusiastic ,motivated, responsible, caring, dedicated and committed High School Math Educator who has earned trust and respect from students, colleagues and administration for almost 19 years.        Core Qualifications           MA Education       Effectively work with parents        Knowledgeable in  Microsoft Word, Power point Presentation,  Different Software like Derive, Google Docs,  Dropbox, Excel  Experience working special needs students      Motivating students  Interactive teaching/learning  Innovative lesson planning  Learning style assessment  Differentiated instruction            Achievements     Teacher of the Month in January 2011  Nominated Teacher of the Year in June 2011 at MCTM  Teacher of the Month in May 2014  Qualified to apply for Teacher of the Year in Spring 2014.    Enriched with the different teaching strategies and techniques    Gained the trust and respect of the students, parents, colleagues and administrators    Appointed H3 team leader in the Math department     Assigned as moderator of Math Mentors Club    N  ominated as one of the top 3  Most Outstanding High School Teacher for Junior Category in SY 2002 -2003    Elected FACAMPA Treasurer in the High School unit    Nominated again as one of the Most Outstanding High School Teacher for Junior Category this SY 2004 -2005    Used to write for Vita Matematica, a Math Magazine published every quarter for all year levels.     Rated Proficient Teacher since 2003    Had the highest percentage rate in the High School Assessment in May 2013 and May 2014    Had 100% percent rate passing in HSA in 2010        Professional Experience      Company Name     January 2009   to   Current     Teacher   City  ,   State       Subject/s Taught: Data Analysis for Regular and Honors, Algebra 1 for Regular and Honors, Intensified Algebra 1 for Regular and Honors, Geometry for Regular and Honors , Algebra 2 Honors, Bridge and Mastery Class in Data Analysis.  Grade Leve [...]","overview

superior airground ambulance service inc was started in  with one ambulance and today is the largest independent locally owned and operated emergency medical services provider in the midwest superior employs more than  licensed emt paramedics and nurses operating a fleet of more than  ambulances throughout illinois indiana ohio michigan and wisconsin superior also provides critical care helicopter and fixed wing emergency medical transportation

responsibilities

major duties and responsibilities
 maintains accurate stock levels while receiving stocking storing transacting counting and delivering of supplies
 works with station managers to maintain the proper stock at all stations
 responsible for maintaining all medical equipment
 label package identify and count received items as necessary
 accurately complete organize and file all necessary documentation
 maintain appropriate levels of supplies at all locationsstations in mi
 assist with developing a system to account for physical inventory and usage at all locations and work with sr supply chain manager and station managers to create a system to manage inventory and ensure adequate supplies use of preferred vendors and standard shipping whenever possible
 communicate with coworkers on shipping order status and supply issues
 perform accurate physical inventory counts as per established schedule
 maintain accurate equipment maintenance and repair history for all medical equipment
 assist with hazmat compliance
 e [...]"
60,Digital Marketing Internship at EdTech Start-up,"DIGITAL MARKETING MANAGER       Career Focus    Digital Marketing Manager Accomplished professional in digital marketing, digital project management, content management and migration, SEO, social media and web analytics. Identify, manage and implement web based solutions for a variety of online initiatives including multi-national/multi-lingual website development. Act as the technical lead in digital marketing decisions with the keen ability to keep projects moving forward in the face of obstacles. Effective vetting of technical specifications, industry research, vendor selection and management of internal and external resources. A strong ability to build rapport with peers and influence others along with building relationships with key decision makers. Manage offshore teams and responsible for re-engineering processes and implementing agile development methodologies. Core Strengths Web Marketing Strategy Development Web Analytics and Analysis Vendor & Contractor Management Project Management Team Building and Education E-Mail Marketing Business Needs Analysis Technical Proficiency Competitive Analysis Search Engine Optimization (SEO) External Agency Management Performance Management Search Engine Marketing (SEM) Cross-Functional Team Collaboration Resource Allocation Social Media Web Marketing Best Practices Content Management System Analysis       Summary of Skills          Web Graphic Design, Web User Interface Design, Multimedia Content Development, Coordination, Project Management, Web Savvy, Layout Skills and Internet Presence  SEO Optimization, SEM, Social Media, Analytics, Link Building Strategy, Keyword Research  MS Office, Adobe Photoshop, Dreamweaver, Illustrator, Flash and Acrobat  Google Analytics, Siteimprove, WebTrends, Websidestory, Netsight  HTML, XML, CSS and extensive experience with several CMS systems.  Knowledge of JavaScript, Jquery, PHP and Ajax.  MS Project and Visio (basic)   Global marketing      Media relations              Professional [...]","this internship is an opportunity to
 grow your knowledge of digital marketing
 work with the closeknit team of the goodreads for kids
 gain experience in a startup environment
 increase childrens enthusiasm about reading

at biblionasium our mission and passion is to encourage excite and engage kids to read founded in  this multiple awardwinning education technology company has over a million registered students and over a hundred thousand educators we are known as the goodreads for kids where students share book ratings reviews and recommendations with their friends and members of their school community in addition we provide a host of tools for educators to monitor measure and manage student independent reading to learn more about us please visit our website

to keep in contact with our user base and to grow our network of educators and parents biblionasium is looking for a social media marketing intern who will manage part of our communication channels and our social media presence this is a great opportunity for college students who are working toward a future career in the social media marketing andor publishing fields to gain handson experience

we are looking for business marketing or communications students who also have an interest in education literacy andor the childrens publishing industry any previous experience with digital marketing or social media or completed relevant coursework will be considered a plus
this is a remote position and you can work on your own [...]"
