row_id,job_position_title,resume_text,job_description
1157,Commercial Litigation Attorney,"Karla    Lee       Summary     Results-focused people advocate with vast experience in Wealth Management and Deposit Financial Services. Targets growth through nurturing exemplary teams and focusing on a format of listening to our clients for best outcomes. Proactive leader experienced in deep internal and external partnerships for best client outcome.       Skills          Industry partnership development  Team building  Recruiting and hiring  Process improvement  Operations oversight      Executive leadership  Problem resolution  Relationship building  Data management            Experience      Regional Director of Banking and Wealth     Mar 2018   to   Dec 2020      Company Name    －    City  ,   State      Responsible for overall growth performance of strategic marketplace.   Encouraged work environment conducive to development of high performing distinct teams by inspiring innovation and excellence in all CRM/Customer Engagement deliverables.  Outcome:  Had 3 diverse direct reports promoted to Managing Director roles in 2 years.  Revitalized client engagement routines to include cultural/geographic relevance. Engaged NY based Portfolio Managers and analysts to host clients on rotating schedule  Outcome:  Advisor acumen and loyalty to the firm increased significantly (turnover decreased by 50%), Client retention and share of wallet increased. AUM grew by client added investments and referrals. The Bay Area had the highest deposit market share gain in the country in 2019 in excess of $10b, 2nd highest AUM growth (3 consecutive years over 20%).  Aligned all Wealth Management efforts by different LOBs to include each other.  Outcome  (example). JP Morgan's Healthcare conference not only included our biggest institutional clients, but speakers were leveraged to host auxiliary sessions with Private Banking and Chase Private Clients. Chase Center suites were co-hosted by client affinities to create more engagement opportunities.  Transformed departmental operations th [...]","new york city office of a bcg attorney search top ranked law firm seeks a commercial litigation attorney with  years of experience the candidate should have ny bar admission new york federal courts southern and eastern districts a plus

this midsized east coast law firm has a widely recognized reputation for experience and excellence in litigation they represent businesses insurance companies and individuals in all aspects of civil litigation in state and federal courts in addition to the firms regional practice its attorneys regularly manage complex litigation on a national level attorneys regularly devote time and resources to various civic organizations and charitable groups the firm is committee to fostering a friendly flexible and open atmosphere furthermore the firm offers an excellent benefit package competitive salaries and an environment conducive to professional growth skills  litigation  generalcommercial"
1158,"Performance Marketing Specialist, Paid Media","3D DESIGNER/ GRAPHIC DESIGNER         Summary    I am seeking a position where my experience can used to make a positive contribution.      Skills          Photoshop  InDesign  After Effects  Maya  Illustrator  Z brush  /XP Professional/ Vista/ Windows  Mac  Microsoft Word  Windows NT/95/98   OS      Sketch up  Daz 3D  Dreamweaver  PowerPoint  Analog Integrated Circuits  Cinema 4D  Excel  HTML  XML            Experience      3D Designer/ Graphic Designer        Company Name          meeting clients or account managers to discuss the business objectives and requirements of the job;.  estimating the time required to complete the work and providing quotes for clients;.  developing design briefs that suit the client's purpose;.  thinking creatively to produce new ideas and concepts and developing interactive design;.  using innovation to redefine a design brief within the constraints of cost and time;.  presenting finalized ideas and concepts to clients or account managers;.  working with a range of media, including computer-aided design (CAD) and keeping up to date with emerging technologies;.  proofreading to produce accurate and high-quality work;.  demonstrating illustrative skills with rough sketches and working on layouts ready for print;.  commissioning illustrators and photographers;.  working as part of a team with printers, copywriters, photographers, stylists, illustrators, other designers, account executives, web developers and marketing specialists.          Receiving Manager Assistant Manager  ,   01/2014   to   01/2017      Overseeing incoming and outgoing shipping activities to ensure accuracy, completeness and conditions of shipments.  Determining work procedures, preparing work schedules and expediting workflow.  Determining shipping priorities, work assignments and shipping methods required to meet shipping and receiving schedules.  Arranging transportation that optimizes service and cost.  Inspecting incoming materials and notifying appropriate staff [...]","overview

grounded in versatility and powered by a styling community express is a modern multichannel apparel and accessories brand whose purpose is to create confidence  inspire selfexpression launched in  with the idea that style quality and value should all be found in one place express has been a part of some of the most important and culturedefining fashion trends the express edit design philosophy ensures that the brand is always of the now so people can get dressed for every day and any occasion knowing that express can help them look the way they want to look and feel the way they want to feel

the company operates over  retail and outlet stores in the united states and puerto rico the expresscom online store and the express mobile app express inc is comprised of the brands express and upwest and is traded on the nyse under the symbol expr for more information please visit 

responsibilities

position overview

the specialist performance marketing is responsible for providing support and execution of integrated media campaigns to drive traffic and sales to expresscom this person will assist digital marketing manager in the development of the optimal media campaigns for lower funnel display and paid social programs in addition this person will help manage the creative brief  traffic process develop reporting and communicate performance the specialist performance marketing will also assist the daytoday vendor relationships execution messaging strategy and communication [...]"
1159,Marketing Specialist,"SALES REP       Summary      Sales Executive  offering outstanding sales presentation, communication, closing skills,  and  team management skills. High-energy, results-oriented leader with an entrepreneurial attitude.   Desires a high-level position in a professional service oriented environment.        Core Accomplishments     Founded The Success Group and grew personal sales to $200,000.00 the first year with a steady growth for the next 5 years.     Initiated ""Program"" sales for area Auto Dealerships in Atlanta to purchase imprinted promotional items in mass with each dealership's name with the brand's logo, saving each dealership by quantity purchasing, and increasing our bottom line significantly.    Negotiated campaigns in conjunction with radio and print advertising to increase service dept.sales ( Ex: Free teddy bears given for Valentines' Day to the ladies who came in for an oil change.)     Partnered with a Non-profit organization increasing our sales to them to over $150,000.00 yearly, helping increase awareness and donations with their donors. Networked within this organization to gain business with other departments.       Experience      Sales Rep   05/2017   to   04/1993     Company Name      Telemarketed to Presidents and CEO's of successful area companies to use our services, averaging 100 calls a week, 13 appointments per wk resulting in 1 sale per wk.  Managed a tickler file to boost sales  Conducted on-air interviews with Presidents, CEOs, Physicians, and their clients for testimonials.          President   12/1998   to   Current     Company Name   City  ,   State      Strengthened company's business by leading implementation of  [project] .    Promotional Advertising Distributor)
Company and Client management expertise including:  Business development, promotional sales, interaction with client, supplier, and employees for excellent customer service, marketing communications, budget management for overall operations.  Used industry knowledge, l [...]","the ideal candidate will be responsible for creating marketing content and distributing it effectively you will help us create a strong brand presence with innovative promotional offerings online and offline marketing campaigns and marketing events you will collaborate with the sales team to ensure that your marketing efforts support their sales efforts finally your analytical skills will assist you as your monitor and report on the success of your marketing efforts

responsibilities
 strengthen our relationship with clients and company partnerships
 plan and execute campaigns and events
 track analyze and report the success of those campaigns and events
 create online and offline marketing content
 empower the sales team with marketing content and campaigns that help drive sales

qualifications
  years of marketing experience
 bsba in marketing or a related field of study
 excellent writing and communication skills"
1160,Sales Associate / Design Consultant - Full Time,"CUSTOMER CARE REPRESENTATIVE       Professional Summary    Expert communicator with strong conflict resolution skills. Extensive background in customer service, recruitment and retention, mediation and records management. Demonstrated ability to promote a team-oriented and open-door environment that is conducive to a successful staff.      Skills                    Work History      Company Name    Customer Care Representative   |   City  ,   State   |   June 2013   -   August 2014     Addressed customer service inquiries in a timely and accurate fashion, providing appropriate information while maintaining precise records and a high standard of customer service Built customer loyalty by resolving complaints, expediting orders, and locating out-of-stock or discontinued items Recommended, selected and helped locate merchandise based on customer needs and desires Communicated all merchandise needs or issues to appropriate departments and supervisors Maintained up-to-date knowledge of company policies regarding service requests, product issues, returns and exchanges, and replacement policies Promptly responded to inquiries from members, staff, and customers via phone, e-mail and fax Maintained detailed administrative and procedural processes to improve accuracy and efficiency while managing a wide variety of customer service and administrative tasks Developed effective relationships with other departments, including sales, quality assurance, and service Used humor, a positive attitude, and high standards to encourage and assist customers Participated in extensive classroom and online training seminars Promoted a positive work atmosphere by behaving and communicating in a manner that supported both staff and customers Excelled in meeting objectives through use of independent action, prioritization, persistence, and leadership skills.         Company Name    Club Manager   |   City  ,   State   |   June 2011   -   March 2013     Contributed to the overall success of the f [...]","job details

description

the sales associate  design consultant is responsible for maximizing sales and delivering an exceptional guest experience in this exciting role you are creating lasting relationships while assisting clients with the selection customization and purchase of merchandise in this retail sales role the design consultant will have the ability to read each clients need for assistance and match their requirements to the benefits of the merchandise

as a sales associate  design consultant you will be providing customer service and space planning assistance as well as maintaining a sales driven focus

if this sounds like the type of environment in which you would flourish we invite you to apply for our opening at the freehold raceway mall

essential duties  responsibilities
 meets required monthly sales and productivity standards
 demonstrates strong product knowledge furniture accessories fabrics etc
 maintains a guest book to organize generate and cultivate business
 performs proactive and consistent followup with all guests before and after the sale and at delivery
 works to improve performance based on feedback provided by store management
 promptly solves guest concerns
 performs all opening and closing duties as directed
 accurately performs all systems functions and maintain operational standards
 works in collaboration with all team members

minimum qualifications
 high school diploma required college preferred
 some work experience in a retail environm [...]"
1161,Technical Sourcing Recruiter (US Remote),"INTERN, CLAIM REPRESENTATIVE, HUMAN RESOURCES GENERALIST, PUBLIC AFFAIRS LIAISON SUPERINTENDENT         Executive Profile     To secure the role of Corporate Communications Manager in an effort to utilize exceptional verbal and written communication techniques to implement and advance the organization's strategic goals Exceptional written and verbal communication skills. Experienced implementation of institution-wide changes to promote and encourage inclusion, respect and dignity for all constituents. Highly skilled in creating a palatable business case about the benefits associated with diversity and inclusion. Proven capacity to collaborate proactively and diligently with stakeholders, while furthering the organization's diversity and inclusion goals. Dynamic interpersonal, analytical, organizational skills.    PROVEN COMPETENCIES:    Leadership, Relationship Building, Strategic Business Focus, Self-Improvement, Teamwork, Decision Making and Judgment, Adaptability, Inclusiveness, Agile, Quality, Accountability, Customer Focus (internal and external), Work Ethic, Resourcefulness, Communication (verbal and written), Critical Thinking, Flexible, Initiative        Skill Highlights          Project management  Leadership/communication skills  Human resources  Budgeting expertise  Negotiations expert      Employee relations  Self-motivated  Customer-oriented            Core Accomplishments      Project Management:     Initiated organization migration efforts which resulted in a more streamlined enterprise     Human Resources:     Spearheaded new employee engagement        Staff Development:   Launched well-received program of professional development courses for all staff.    Mentored and coached employees resulting in a 12% increase in productivity.         Professional Experience      Company Name    City  ,   State    Intern, Claim Representative, Human Resources Generalist, Public Affairs Liaison Superintendent   05/1988   to   Current       Claim Section Manager at [...]","location remote us seattle or scottsdale hq
if you are unfamiliar with axon we are a company focused on designing public safety software and are committed to developing the latest technologies to make the world a safer place public safety agencies are at the advent of a data revolution similar to what healthcare organizations went through over the past two decadesand the stakes couldnt be higher especially given the social unrest within the us helping any form of emergency personnel better understand data interpret the impact of their work and understand and action their data in unbiased ways is critical to our society
our mission is to help create transparency in our communities and the impact and relevancy of that work is rooted in all that we do here at axon
your impact
as a member of our global talent acquisition team you will be responsible for fulllife cycle recruitment efforts targeting research  development candidates who align with our mission you will be responsible for guiding candidates and hiring teams through our hiring processes helping attract and hire the best talent you are focused and driven with an interpersonal savvy that allows you to partner effectively with candidates hiring business partners peers and executives
the tech landscape is booming in this segment of tech candidates have a ton of choices and it requires a recruiter to be able to navigate compete strategies to attract and hire them an ideal person for this role is someone who can drive full l [...]"
1162,Director - FP&A / Corporate Finance,"DIRECTOR OF BUSINESS DEVELOPMENT         Executive Profile     Results-
driven and highly skilled Account Manager and Sales Leader with 10+ years of
experience developing and executing plans that cover all aspects of the sales
cycle.  Provide strategic support to
customers by leveraging trends in technology, analytical analysis, and solutions
to the challenges of their business.  Creates
effective strategies to keep the pipeline accurate, moving, and exceeding goals.        Skill Highlights          Strategic account development  Strong interpersonal skills  Team building expertise  Proven sales track record      Relationship selling   Strong deal closer    Skilled multi-tasker  Analytical problem solver            Core Accomplishments     Created
strategies to develop and expand customer sales, which resulted in a 67%
increase in annual sales.   Increased
territory penetration 25% from 19 to 25 States.   Managed a portfolio of accounts totaling
$10,500,000 in annual sales and $32,000,000 in total contract value.   Generated a pipeline of more than $150,000,000
in net new opportunities in 12 months.        Professional Experience      Company Name    City  ,   State    Director of Business Development   07/2013   to   Current       Worked closely with other company executives to identify new business opportunities, securing contracts for enterprise government software, Software as a Service (SaaS), Infrastructure as a Service (IaaS), and Managed Service solutions.  Targeted new government agencies and new product lines to close 7 deals in one year in the public sector industry.  Created strategies to develop and expand existing customer base, which resulted in an $18,000,000 contract, the largest in the history of the company.          Company Name    City  ,   State    Deputy Secretary of State   01/2007   to   07/2013        Accountable for the  Election, Corporation, Professional Licensing, Securities, and Enforcement divisions day-to-day operations  including ov [...]","a tech services company in new york city is currently seeking an experienced finance professional to join their staff as their new director  fpa  corporate finance responsibilities the director  fpa  corporate finance will
 own fpabudgeting processes including creating ongoing process beginning with monthly updates
 build concrete path to becoming ebitda positive and profitable
 run ad hoc scenario analysis
 run scenario analysis for ma exploration over different time periods and assumptions
 run all financial analytics
 perform other duties as needed qualifications
  years of strong fpa experience
 bachelors degree
 experience with  modeling budgeting forecasting and planning
 previous experience in a leadership andor supervisory role
 solid analytical mathematical and research skills
 great interpersonal skills
 excellent communication skills written and verbal
 strong attention to detail
 highly organized
associated topics accounting audit banking expense finance finance director financial fiscal kpmg tax"
1163,Real Estate Agent,"RESERVATIONS AGENT/FRONT DESK AGENT/GUEST SERVICES AGENT/PBX OPERATOR           Summary    Highly motivated and effective Sales Representative/Administrative Assistant with
extensive experience in
hospitality and office settings. Excel at organization and multi-tasking in fast paced,
dynamic, and fluid
environments. Accomplished in managing and coordinating various tasks and schedules.
Proven successful in
designing and executing community building and fund-raising events and activities. Strong
team member,
capable of leading and motivating others.
Very detail oriented and professionl      Skills          amp; Strengths  Executive & Administrative Support ~ Fluent in English, Farsi, Urdu, and Hindi  Customer Service ~ Telephone & Front Desk Reception  Organization ~ Filing, Database & Records Management  Research ~ Microsoft Office  Lightspeed  Starguest                Experience      Reservations agent/front desk agent/guest services agent/pbx operator    January 2016   to   Current     Company Name   －   City  ,   State      Generate booking requests and passenger attraction/transportation bookings
Answer and screen customer calls
Explain and sell our transfers and day tours, including up selling services
Process payment and attraction ticketing
Resolve product or service problems
Data entry and inventory accounting
Greet guests and complete the registration process to include, but not limited to,
inputting and retrieving information from the computer, confirmation of guest information
and room rate, selection of rooms, coding electronic keys, promoting marketing programs,
providing a welcome packet and ensuring guest knows location of room and/or has a bell
person accompany him/her
Assist guests with check-out including, but not limited to, ensuring rooms and services
are correctly accounted, using the point-of-sale system, handling money, processing credit
and debit cards, accepting and recording various forms of payment, converting foreign
currency, making chan [...]",thinking of a change think venezia realty group venezia realty group llc is the new standard in real estate contact us today if you want to join our family high commission splits training available advanced marketing unlimited leads get the support you need our company focuses on our agents contact  or email ncvveneziarealtygroupcom for more info or a private interview
1164,Ecommerce Manager  Remote,"SR. PROJECT MANAGER       Profile     Information Technology Professional with a diverse background and 10+ years of progressive experience as an: experienced IT professional consistently delivering exceptional vendor solutions, third party development resources, project resources and program management results. Proven track record and experience with multiple large full-scale, full life cycle implementations, managing both functional and technical teams while provide operations and maintenance support in achieving corporate goals       Core Qualifications          Web content management  Business case development  Leading execution and delivery  Vendor management  Contract negotiations  Product Roadmaps  Financial management  Sustainable applications management  Internal and External Communication        Strong analytical skills  Cross-tier components implementation  Project management  Information security  Document management  Testing  Excellent problem solving skills  Content management systems            Technical Skills        Skills    Experience    Total Years    Last Used    Windows, VMWare, SQL, Mobile Development                      Professional Experience      Sr. Project Manager   08/2012   to   Current     Company Name   City  ,   State       Responsible for software lifecycle in the Cloud Realization group Manages multiple projects that involve planning, development of business and technical requirements, testing, deployment, and operational support of new products and features for AT&T's Cloud Services Leads cross-functional project team meetings, coordinates resources, facilitates communication with stakeholders, and drives project tasks, issues, and action items to completion or resolution Develops and manages detailed project documentation including project timelines, leadership status reports and presentations, issues logs, and meeting minutes Consults directly with clients on business goals, tools, strategy and best practices for software devel [...]",are you a motorsport enthusiast trapped in a job where you work on boring websites that sell cogs and widgets do you wish you could use your skills to help race cars go faster instead have you been waiting for the right opportunity to align your career with your passion and hobby if so here is your chance apex race parts is looking for the right individual to join our team as our ecommerce manager and help us develop the absolute best website for purchasing lightweight race wheels we know our current site sucks which is why were about to launch a brand new one weve been working on it for years we may launch phase one of the site before you join our team but thats just a small first step your role would be to take ownership of the site going forward and drive many more feature enhancements site optimizations funnels and more to be successful in this position youll need strong leadership skills and project management experience as you grow the internal team while also overseeing outside agencies and contractors who already do a lot of the leg work if you havent built and managed a meaningful enterprise ecommerce website before  one that offers hundreds of landing pages and that required a team of designers developers and marketers to produce  then you likely dont have the experience this position requires were not looking for a catalog manager or someone to put up promotional banners we already have people for that we want an individual who would complement our existing skills [...]
1165,Chief Financial Officer,"AIRCRAFT SALES       Professional Summary    I expect to associate myself with a professionally driven, well-respected organization by pursuing a challenging, responsible, dynamic and rewarding career and applying my academic knowledge, expertise, skills and enthusiasm; which will assist my career development and contribute effectively to the progress of the organization and our society as well. Areas of expertise include investigative policy research and Statistical Analysis, proven ability to interact effectively with employee and the public in a professional manner. Great team leader with strong organizational skills and formidable work ethic. Seventeen years construction management experience, with industrial and commercial construction jobs valued from four million to hundreds of millions of dollars. Last six years of construction as an owner operator of an Industrial Welding Company. Retired from Ironworkers Local Union 118 Sacramento on December 7, 2001. Went back to school to Utah Valley University in 2005 received a Bachelor degree as a Professional Pilot and A Master's Degree from Arizona State University on December 19, 2012 with a Master's of Science Technology Aviation Management (Human Factors). Supervisory Skills Able to multitask in different areas:Crew resource managementGroup team leader Aviation Research and Statistical Analysis Task oriented to help improve safety and efficiency in day ­ to ­ day operations. Proficient with the FAA and Department of Transportation standards and regulations that cover Flight rules (FAR and CFR (s)) and Public Airport policy Competent in computer data processing concepts Proficient with verbal communication and visual communication techniques for various programs. Professionally educated to gather information about the human abilities, limitations and characteristics and applying it to tools, machines, systems, tasks, jobs, policies, and their environments to produce a safe, comfortable and effective work environme [...]","if you seek a truly outstanding employment experience utica national is the place for you
we are always looking for conscientious customeroriented people  whether youre a seasoned insurance professional or just starting out
we offer a supportive and friendly work environment that features a variety of career paths
we offer challenging assignments advancement opportunities full benefits packages competitive salaries and a great work environment
and were big enough to offer the opportunities you need to be successful but not so big that youll get lost in the crowd
are you up for the challenge take a few minutes to look at our job openings to explore the possibilities  then find one thats right for you and apply online today
position specific responsibilities include the oversight of the following but not limited to
provides key leadership in the development and continuing evaluation of short and longterm strategic financial objectives
management and oversight of accounting and financial functions for the organization
manages and leads finance teams including supervision progress reviews and plans for improvement and team building
responsible for integrity accuracy and timeliness of all internal and external financial reporting
builds and utilizes financial models and systems for proactive analysis of results and forecasting
collaborates  educates business unit leaders on their respective pls surfacing further opportunities for increased productivity and profitability
manages ex [...]"
1166,T Mobile Work From Home – Customer Service Associate Expert – $20/hr.,"O        SITE LEAD/PROCESS ANALYST         Summary     I am seeking a position that challenges my current experience and grants the opportunity to make a measurable impact. Much of my experience is transferable, specifically in the areas of business strategic planning, process development, problem resolution, customer service, attention to detail. I also look forward to further developing my skills and talents within the contest of the organization. I am a strong planner and problem solver, who readily and easily adapts to change. I work well individually or within the context of a team, and consistently exceeds expectations. Able to manage multiple priorities and meet tight deadlines without compromising quality.       Skills           Leadership development training     Process development      Bank reconciliations     Office Management   Conflict resolution      Complex problem resolution        Strategic planning      Records Management  performance tracking   Business recovery and sustainability    Interpersonal Customer Service  Spreadsheets/Reports  All forms of communication including verbal, written and digital          Computer skills   Microsoft office Suite  workday program  kronos  Regloginc   Arrow and CPI  Fidelity   QuickBooks               Accomplishments       Multiple awards for performance.     Cut operating expenses by 45  % year over year by   created new workflow process that enhanced efficiency      Reduced office expenses by finding smarter solutions for vendors, suppliers and services.       Five years of training on leadership development and mentorship      Completed over 50 books on leadership, people skills and business management.       ​         Experience      site lead/process analyst   City  ,   State    Company Name  /   Sep 2013   to   Current         Developed organizational change management strategies.  Reduced organizational operating costs by  45 % by streamlining processes.          Conducted activity-based analysis of busi [...]","be unstoppable with us

tmobile is synonymous with innovationand you could be part of the team that disrupted an entire industry we reinvented customer service brought real  to the nation and now were shaping the future of technology in wireless and beyond our work is as exciting as it is rewarding so consider the career opportunity below as your invitation to grow with us make big things happen with us above all beyou with us together we wont stop

job overview

associate experts work as part of a team of experts to astound customers with the effective resolution proactive account management and customer education they determine and resolve root causes to customer concerns and inquiries identify appropriate revenue and service enhancement opportunities and explore customer needs to develop loyal and profitable customers including activations payment arrangements and other collections activities when appropriate this role is a learning role where new experts are building skills and competencies in these areas while also demonstrating worldclass skills in courtesy concern timely resolution value creation and relationship building

job responsibilities
 provides astounding customer service thorugh effective and timely resolution of various customer inquiries and concerns
 builds customer loyalty and value through effective account management identifying and providing offers for appropriate additional products features and services and collecting past due balances
 uses resource [...]"
1167,"Director, Strategy & Operations","CONSULTANT           Summary     Solutions-focused, versatile management professional offering a comprehensive background supporting U.S. military operations in roles of increasing responsibility during a 30-year career in the United States Marine Corps.  Effective communicator who quickly masters new roles and technologies to achieve positive results.       Highlights          Strong verbal communication  Extremely organized  Strong Managerial Skills  Attends to detail  Effective writing skills  Top Secret/SCI Security Clearance (Clearable).  Effective team leader  CPR certified  Firearms safety training  Trained in defensive tactics  Intelligence gathering techniques      Training in Emergency response   Able to handle extreme situations            Accomplishments     Effective leader of a period spanning 30 years in the United States Marine Corps. Deployed numerous times to hardship countries to assist in relief efforts as well as combat operations. Completed both my Bachelors and Masters degree's since retirement       Experience      Consultant    October 2013   to   October 2014     Company Name   －   City  ,   State      Consultant for FSCX (Fort Sill Oklahoma).  Part time).  Assisting other doctrine writers in the efforts of revising all current doctrine, tactics, techniques and procedures manuals, to include ATP 3-09.13 (FM 3-09.13) The Battlefield Coordination Detachment (BCD) and ATP 3-09.43 Fire Support Techniques for The Battalion, utilizing the Army Doctrine 2015 format.          Primary Doctrine Writer    September 2012   to   September 2013     Company Name   －   City  ,   State      Primary Doctrine Writer for Explosive 	Hazard Operations, Army Techniques Publication (ATP) 3-34.20/Marine Corps 	Reference Publication (MCRP) 3-17.2D.  Keybridge Technologies.  Acted as the primary author for Explosive Hazard Operations, doctrinal publication,  ATP 3-34.20/MCRP 3-17.2D.  Gathered, analyzed, and wrote all information required to re-write an outdated vers [...]","about the role

we are seeking an experienced leader to lead the design implementation and operation of a prospect feeder capability for the angis marketplace businesses including ads and leads the ideal candidate will possess both the technical and operational best practices associated with sourcing aggregating and distributing sales leads for large inside sales teams

what youll do
 grow prospect database using bestinclass lead prospecting tools and cleansing sources
 bolster database quality and accuracy via data appends lead enhancement tools and lead scoring techniques
 integrate our ads leads and services databases in order to effectively and efficiently maximize revenues and profits
 define lead management and distribution guidelines that maximize profit generation for the angi marketplace across ads and leads businesses
 oversee lead quality engagement and conversion metrics to ensure continuous maximization of lead value creation
 guide the design and development data infrastructures required to enable realtime data analytics reporting and lead performance management
 manage and lead team of data sourcing management and distribution specialists

who you are
 must have direct experience with prospect development or administration in sales environment
 preferred education in sql database reporting tools and web scraping software
 proven success in developing and leading high performing teams
 excellent communication skills to translate complex problems using nontechnic [...]"
1168,Vice President Marketing,"PROGRAMMATIC MEDIA SUPERVISOR           Work History            Company Name                Experience     04/2017   to   Current     Programmatic Media Supervisor    Company Name   －   City  ,   State      Directly oversee a group of Programmatic Associates & Managers on their day to day responsibilities across 5 major pieces of agency business
Drive senior Media staff to innovate and automate their media plans through the self-service team
Formulate proposals for new client opportunities involving data driven audience buying and remarketing
Create and foster relationships with tech providers, data companies and inventory sources throughout the programmatic landscape.         04/2016   to   03/2017     Manager    Company Name   －   City  ,   State      Execute, manage, and optimize online media campaigns for agency clients through Demand Side Platforms
Evaluate data fields from multiple sources to highlight key performance indicators
Offer consultative support to media teams surrounding programmatic buying.         08/2015   to   04/2016     Media Planner    Company Name   －   City  ,   State      Act as day to day Account Manager for a set of clients cumulating over 10MM in media budget
Develop innovative online and offline media recommendations that align with the brands business goals
Train Assistant Planners on the basics of account management, media planning and industry best practices
Own and manage status meetings in regard to paid media programs with client and vendor partners.         02/2015   to   08/2015     Digital Media Strategist    Company Name   －   City  ,   State      Communicate rationale and reasoning behind integrating digital media such as Programmatic Display, SEM, Online Video, Mobile and Social into the overall media recommendation
Direct Activation Team on media plan strategy while overseeing the buying process from initial RFP to final reconciliation of vendor invoices.         12/2013   to   02/2015     Digital Media Analyst    Company [...]","about the company

webbmason is a fullservice marketing firm with offices coast to coast  from our corporate headquarters in hunt valley maryland to los angeles and just about every major metropolitan area in between for over  years weve been focused on helping activate brands at the local level through engaging content material and merchandise  providing upstream strategy creative services and technology connected to downstream production and distribution both physical and digital

effective july  webbmason marketing has merged with supplylogic combining two brands that together  provide an unmatched portfolio of techenabled marketing services for print branded merchandise point of sale and digital solutions

job summary

were looking for a creative and passionate vice president of marketing who will work directly for our chief strategy officer helping define support activate and optimize the combined companies aggregate gotomarket strategy this is a remote role based out of new york with planned travel to key office locations including the corporate office located in hunt valley maryland

ideal candidates will be able to do the following
 thrive in a fastpaced environment with the ability to manage multiple priorities
 proactively identify businessmarketing opportunities and create action plans
 manage and plan at both the strategic and operational levels
 lead creativedesign strategy everything you hear see and touch
 infuse passion creativity and innovation into our busin [...]"
1169,Business Development Manager Private Equity,"CONSULTANT         Professional Summary    Accomplished seller with marketing and entrepreneurial chops. Proven record of exceeding service standards
and outpacing performance goals. Solid technical background with a focus on B2B SAAS and programmatic
advertising. Motivated, team-oriented and enthusiastic about helping companies grow.      Skills          B2B sales  Network development  Lead prospecting  Interpersonal communication skills  Brand marketing  Business development  Product development  Content creation  Accounting, VC  Advertising, Website  Agency  B2B  Billing  Book  Brand strategy  Budgets  Business development  C      Com  Interpersonal communication  Content  Content creation  Clients  Client  Delivery  Product development  E-commerce  Editorial  Finance  Managing  Marketing  Meetings  Enterprise  Network  Sales  Selling  Staffing  Strategic  Phone  TV            Work History      Consultant  ,     01/2020   to   Current     Company Name    –    City  ,   State        Project manage drinkbumpcoffee.com and sheau.com website launches.  Oversee marketing, content creation, and 3rd
party integrations for all three brands.  Prospect and onboard 100+ traditional retailers and D2C e-commerce brands to Sheau within first 3
months through in person meetings, cold emails and phone calls.  Sourced 30+ new relationships with VC's, like-minded brands and affiliates to partner with Sohuis on
content and events.         Senior Account Executive  ,     03/2019   to   01/2020     Company Name    –    City  ,   State        Grew $500K book of business by 10% through cross-sell and up-sell opportunities while managing
pipeline of 60+ enterprise brands.  Conducted client QBR's and developed plans with internal teams to grow territory through customized
demo's, mock-ups and strategic partners.  Created new process for documenting sales ""wins"" that was implemented company wide.         Senior Account Executive  ,     04/2018   to   03/2019     Company Name    –    City [...]","the company you ll join

at carta we create owners and make private markets liquid

we live in a world where some people live on the equity stack and enjoy exponential wealth growth and preferential tax treatment others live on the debt stack and may work their entire lives for a company and retire only with the cash they ve managed to save from their paychecks
our contribution to solving the wealth inequality problem is moving people from the debt stack payroll to the equity stack
by making it as easy to issue equity to employees as it is to put them on payroll we can create more owners

at carta we are helpful transparent fair and kind
we are relentless executors unconventional thinkers and masters of our craft

learn more about our series g fundraising round here 

the team you ll work with

the business development manager private equity will represent carta inmarket and oversee the company s efforts to grow its network deepen existing relationships and develop additional business opportunities in the private equitybuyout space
the business development channel team works crossfunctionally to drive ecosystem partnerships to accelerate our growing business
ideal candidates will be energized by building and managing impactful external relationships crossfunctional collaboration digging into data finding scalable and repeatable best practices constructing strategic communications and helping to change practice across a dynamic industry

the problems you ll solve
 shape our ap [...]"
